"","Year","LogMean","LogSTD","CL95","taxa","season","n","num_samples","Yc_mean","Yc_sd","Anomaly_yr"
"450",2005,2.653090958,0.409896017,0.222822013,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,-0.137852041025696
"451",2006,2.996547217,0.320283466,0.174108076,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.812645543466687
"452",2007,2.910728245,0.384519208,0.209027023,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.57514593921688
"453",2008,2.616134775,0.356008561,0.193528458,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,-0.240126382380933
"454",2009,2.819655782,0.550460429,0.299233698,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.323107568021344
"455",2010,2.650238045,0.371319228,0.201851432,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,-0.145747331457037
"456",2011,3.029413777,0.339502756,0.184555801,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.903602062883542
"457",2012,2.903998877,0.301363023,0.163822805,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.556522758355993
"458",2013,2.749319583,0.690324975,0.375264931,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.128455744099057
"459",2014,2.792443709,0.419963727,0.228294882,"Metridia","Fall",13,13,2.70290291657692,0.361343642112909,0.247799551417313
"460",2015,2.366373194,0.347606972,0.175913399,"Metridia","Fall",15,15,2.70290291657692,0.361343642112909,-0.931328750131345
"461",2016,2.621812673,0.22841263,0.11559274,"Metridia","Fall",15,15,2.70290291657692,0.361343642112909,-0.224413090826115
"462",2017,2.886693907,0.346551872,0.175379445,"Metridia","Fall",15,15,2.70290291657692,0.361343642112909,0.508632141272457
"463",2018,2.654267211,0.226007394,0.156615134,"Metridia","Fall",8,8,2.70290291657692,0.361343642112909,-0.134596821165947
"464",2019,2.689745734,0.140490449,0.112415772,"Metridia","Fall",6,6,2.70290291657692,0.361343642112909,-0.0364118280869372
"465",2020,2.473928247,0.497638937,0.34484619,"Metridia","Fall",8,8,2.70290291657692,0.361343642112909,-0.633675656330978
"466",2021,1.20398008,1.253208212,1.002775416,"Metridia","Fall",6,8,2.70290291657692,0.361343642112909,-4.14819208610444
"467",2022,2.902879615,0.094658106,0.092764944,"Metridia","Fall",4,4,2.70290291657692,0.361343642112909,0.55342525816627
"468",1998,3.085589713,0.444859688,0.241828481,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.0863505044431506
"469",1999,3.015951437,0.485103075,0.263705035,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,-0.0427673306629822
"470",2000,3.486616328,0.460063208,0.250093209,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.829902632998725
"471",2001,3.023193831,0.702971097,0.382139441,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,-0.0293390511595431
"472",2002,3.616164382,0.251033262,0.136463236,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,1.07010048446036
"473",2003,3.155579589,0.808510237,0.439511171,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.216120248720947
"474",2004,3.242710614,0.371791973,0.202108419,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.377671768442348
"475",2005,3.472368809,0.348889253,0.189658358,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.803485999581299
"476",2006,3.482076012,0.344450534,0.187245443,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.821484334811421
"477",2007,3.080453081,0.431327598,0.234472353,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.0768265638508117
"478",2008,3.102225101,0.412529352,0.404278765,"Metridia","Spring",4,4,3.03901752368,0.539338937512068,0.117194537467612
"479",2009,3.092147474,0.568098271,0.308821738,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.0985093910799106
"480",2010,2.871389559,0.445440129,0.242144012,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,-0.310802638232011
"481",2011,2.973247285,0.959472924,0.767738235,"Metridia","Spring",6,6,3.03901752368,0.539338937512068,-0.121946023373342
"482",2012,3.080627035,0.367060619,0.216918964,"Metridia","Spring",11,11,3.03901752368,0.539338937512068,0.0771490957280808
"483",2013,3.340935412,0.449508253,0.24435547,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.559792492848237
"484",2014,3.06403183,0.546596421,0.276615954,"Metridia","Spring",15,15,3.03901752368,0.539338937512068,0.0463795668738269
"485",2015,3.045070804,0.715686315,0.362187247,"Metridia","Spring",15,15,3.03901752368,0.539338937512068,0.0112235180866471
"486",2016,3.302198532,0.493271923,0.249630035,"Metridia","Spring",15,15,3.03901752368,0.539338937512068,0.487969605039152
"487",2017,3.122766124,0.528297489,0.287185786,"Metridia","Spring",13,13,3.03901752368,0.539338937512068,0.155280092897291
"488",2018,3.36236483,0.694424971,0.363762045,"Metridia","Spring",14,14,3.03901752368,0.539338937512068,0.599525240679967
"489",2019,3.124690895,0.435244378,0.301608966,"Metridia","Spring",8,8,3.03901752368,0.539338937512068,0.158848852477081
"490",2020,3.084890784,0.476014078,0.329860927,"Metridia","Spring",8,8,3.03901752368,0.539338937512068,0.0850546050533828
"491",2021,1.635659797,1.180391671,1.034658919,"Metridia","Spring",5,8,3.03901752368,0.539338937512068,-2.601995941835
"492",2022,1.112488834,0.634816051,0.718361988,"Metridia","Spring",3,4,3.03901752368,0.539338937512068,-3.57201855027738
"493",1997,1.688762697,0.257190189,0.081330679,"Microcalanus","Fall",10,13,1.7149173545,0.218605451686256,-0.119643207880915
"494",1998,1.615695759,0.406775289,0.135591763,"Microcalanus","Fall",9,13,1.7149173545,0.218605451686256,-0.45388435985761
"495",1999,1.931895346,0.393174018,0.118546427,"Microcalanus","Fall",11,13,1.7149173545,0.218605451686256,0.992555262580589
"496",2000,1.959540303,0.321049083,0.092678887,"Microcalanus","Fall",12,12,1.7149173545,0.218605451686256,1.11901577299675
"497",2001,1.627029608,0.530211362,0.159864741,"Microcalanus","Fall",11,12,1.7149173545,0.218605451686256,-0.402038219184658
"498",2002,1.912624548,0.443347689,0.127983454,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,0.904401934969813
"499",2003,1.597813079,0.251815578,0.075925253,"Microcalanus","Fall",11,13,1.7149173545,0.218605451686256,-0.535687809232081
"500",2004,1.64819177,0.276107598,0.083249573,"Microcalanus","Fall",11,13,1.7149173545,0.218605451686256,-0.305232939001746
"501",2005,1.815789926,0.296959407,0.085724797,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,0.461436669222564
"502",2006,1.944912943,0.268193248,0.074383424,"Microcalanus","Fall",13,13,1.7149173545,0.218605451686256,1.0521036265376
"503",2007,1.730266008,0.383175781,0.11061332,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,0.0702116684721501
"504",2008,1.184196793,0.293305641,0.119741526,"Microcalanus","Fall",6,13,1.7149173545,0.218605451686256,-2.42775538032644
"505",2009,1.757838334,0.370073723,0.111581426,"Microcalanus","Fall",11,13,1.7149173545,0.218605451686256,0.196339931913502
"506",2010,1.440207329,0.614086122,0.177271394,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,-1.25664764250375
"507",2011,1.702759697,0.332235045,0.100172635,"Microcalanus","Fall",11,13,1.7149173545,0.218605451686256,-0.0556146125644146
"508",2012,1.777844821,0.719292614,0.406978108,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,0.287858633051448
"509",2013,1.794479023,0.370770988,0.209783435,"Microcalanus","Fall",12,13,1.7149173545,0.218605451686256,0.36395098057384
"510",2014,1.772957029,0.550935585,0.341473413,"Microcalanus","Fall",10,13,1.7149173545,0.218605451686256,0.265499666418654
"511",2015,1.649857167,0.394184067,0.2142809,"Microcalanus","Fall",13,15,1.7149173545,0.218605451686256,-0.297614661474111
"512",2016,1.541076763,0.291093441,0.147313606,"Microcalanus","Fall",15,15,1.7149173545,0.218605451686256,-0.795225325622242
"513",2017,2.012616566,0.452973866,0.229236405,"Microcalanus","Fall",15,15,1.7149173545,0.218605451686256,1.36181055505999
"514",2018,1.892109485,0.176808457,0.089477424,"Microcalanus","Fall",15,15,1.7149173545,0.218605451686256,0.810556777670428
"515",2019,1.896761492,0.326338711,0.177399744,"Microcalanus","Fall",13,13,1.7149173545,0.218605451686256,0.831837157295528
"516",2020,1.220155413,0.533721421,0.279580377,"Microcalanus","Fall",14,15,1.7149173545,0.218605451686256,-2.26326442311277
"517",2021,2.003586106,0.429095515,0.217152292,"Microcalanus","Fall",15,15,1.7149173545,0.218605451686256,1.3205011552699
"518",2022,1.468883212,0.535120854,0.370819833,"Microcalanus","Fall",8,8,1.7149173545,0.218605451686256,-1.12547121127203
"519",1998,1.861472473,0.349940408,0.190229773,"Microcalanus","Spring",13,13,1.7070201164,0.287900785860244,0.536477717969746
"520",1999,2.050115504,0.307009157,0.173706783,"Microcalanus","Spring",12,13,1.7070201164,0.287900785860244,1.19171396693078
"521",2000,2.077890693,0.435541902,0.322653956,"Microcalanus","Spring",7,12,1.7070201164,0.287900785860244,1.28818883037031
"522",2001,1.478133823,0.134999517,0.118332294,"Microcalanus","Spring",5,12,1.7070201164,0.287900785860244,-0.79501795285515
"523",2002,1.724108854,0.295953424,0.174897297,"Microcalanus","Spring",11,12,1.7070201164,0.287900785860244,0.0593563423209806
"524",2003,1.516002516,0.326072395,0.260912256,"Microcalanus","Spring",6,12,1.7070201164,0.287900785860244,-0.663484122939234
"525",2004,2.074174288,0.260609005,0.15401008,"Microcalanus","Spring",11,13,1.7070201164,0.287900785860244,1.27528019940254
"526",2005,1.934203827,0.309440769,0.175082597,"Microcalanus","Spring",12,13,1.7070201164,0.287900785860244,0.789104169761739
"527",2006,1.567646471,0.262812633,0.23036543,"Microcalanus","Spring",5,13,1.7070201164,0.287900785860244,-0.484103039120069
"528",2007,1.855332655,0.2413527,0.136558145,"Microcalanus","Spring",12,13,1.7070201164,0.287900785860244,0.515151558745642
"529",2008,1.890438596,0.35999862,0.249466316,"Microcalanus","Spring",8,9,1.7070201164,0.287900785860244,0.637089193945574
"530",2009,1.797807755,0.22770725,0.123783071,"Microcalanus","Spring",13,13,1.7070201164,0.287900785860244,0.31534349004546
"531",2010,2.005642316,0.308250971,0.174409406,"Microcalanus","Spring",12,13,1.7070201164,0.287900785860244,1.03723995996649
"532",2011,1.033987957,0.291731795,0.18081724,"Microcalanus","Spring",10,13,1.7070201164,0.287900785860244,-2.33772255045775
"533",2012,2.202968471,0.351100935,0.198654055,"Microcalanus","Spring",12,13,1.7070201164,0.287900785860244,1.72263633500726
"534",2013,1.613647562,0.516555518,0.357954712,"Microcalanus","Spring",8,13,1.7070201164,0.287900785860244,-0.324321985162368
"535",2014,1.895001836,0.674107023,0.353118853,"Microcalanus","Spring",14,15,1.7070201164,0.287900785860244,0.652939237516539
"536",2015,1.299915479,0.359851952,0.195617749,"Microcalanus","Spring",13,15,1.7070201164,0.287900785860244,-1.41404489808382
"537",2016,1.646536535,0.480989368,0.243414205,"Microcalanus","Spring",15,15,1.7070201164,0.287900785860244,-0.210084808276142
"538",2017,1.306212316,0.490221717,0.303842568,"Microcalanus","Spring",10,14,1.7070201164,0.287900785860244,-1.39217334611433
"539",2018,1.654659992,0.728890844,0.396229576,"Microcalanus","Spring",13,15,1.7070201164,0.287900785860244,-0.181868640071783
"540",2019,1.476334443,0.404217489,0.204562274,"Microcalanus","Spring",15,15,1.7070201164,0.287900785860244,-0.801267953162108
"541",2020,1.366168301,0.410255428,0.223017391,"Microcalanus","Spring",13,15,1.7070201164,0.287900785860244,-1.18392110108883
"542",2021,1.587832584,0.373855169,0.18919682,"Microcalanus","Spring",15,15,1.7070201164,0.287900785860244,-0.413988214877112
"543",2022,1.759267663,0.273695952,0.202756798,"Microcalanus","Spring",7,8,1.7070201164,0.287900785860244,0.181477610225637
"544",1997,2.109955624,0.383622197,0.226706231,"NeocalanusCrist","Fall",11,13,2.17145901353846,0.36555101497061,-0.168248444183383
"545",1998,2.364706218,0.588122225,0.319706883,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.528646335387894
"546",1999,1.655388045,0.573162511,0.31157469,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,-1.41176182640323
"547",2000,2.427799851,0.779713205,0.441164276,"NeocalanusCrist","Fall",12,12,2.17145901353846,0.36555101497061,0.701245043683296
"548",2001,1.725841767,0.241760078,0.131422275,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,-1.21902888595259
"549",2002,2.760732709,0.504424519,0.274208292,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,1.61201493451992
"550",2003,1.281252966,0.395478248,0.214984424,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,-2.43524436010671
"551",2004,2.008535979,0.590183431,0.320827368,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,-0.445691648678805
"552",2005,2.022622443,0.347605226,0.196676171,"NeocalanusCrist","Fall",12,13,2.17145901353846,0.36555101497061,-0.407156770035033
"553",2006,2.359573219,0.555057091,0.301732472,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.514604522371967
"554",2007,2.447722066,0.50521639,0.274638758,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.755744181106294
"555",2008,2.452661614,0.539693042,0.29338048,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.769256790284516
"556",2009,2.247962804,0.507131237,0.275679681,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.20928348528232
"557",2010,2.890790593,0.396205117,0.215379555,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,1.96780079934773
"558",2011,2.072690356,0.461593366,0.250925012,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,-0.270191173033407
"559",2012,2.588225648,0.577139802,0.31373677,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,1.14010525861909
"560",2013,2.308848777,0.658430459,0.357926875,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.375842927074309
"561",2014,2.217152241,0.780651865,0.424367188,"NeocalanusCrist","Fall",13,13,2.17145901353846,0.36555101497061,0.124998223476995
"562",2015,1.868810837,0.573987561,0.290477784,"NeocalanusCrist","Fall",15,15,2.17145901353846,0.36555101497061,-0.827923228616378
"563",2016,1.958084785,0.475592668,0.240683098,"NeocalanusCrist","Fall",15,15,2.17145901353846,0.36555101497061,-0.583705747761681
"564",2017,1.925566759,0.593395311,0.30029946,"NeocalanusCrist","Fall",15,15,2.17145901353846,0.36555101497061,-0.67266193901344
"565",2018,2.464109337,0.442650697,0.306741284,"NeocalanusCrist","Fall",8,8,2.17145901353846,0.36555101497061,0.800573138841011
"566",2019,1.873942273,0.410255796,0.328273005,"NeocalanusCrist","Fall",6,6,2.17145901353846,0.36555101497061,-0.81388569133745
"567",2020,2.294887349,0.888669473,0.615816526,"NeocalanusCrist","Fall",8,8,2.17145901353846,0.36555101497061,0.337650096448131
"568",2021,1.709775722,0.741454097,0.513801476,"NeocalanusCrist","Fall",8,8,2.17145901353846,0.36555101497061,-1.26297909903377
"569",2022,2.42029437,0.778984894,0.763405196,"NeocalanusCrist","Fall",4,4,2.17145901353846,0.36555101497061,0.680713077712409
"570",1998,3.901,0.302,0.164382886,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.982977033394341
"571",1999,3.705,0.501,0.272546363,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.203021652743663
"572",2000,3.496,0.281,0.152884115,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,-0.628665462337929
"573",2001,3.823,0.347,0.188662672,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.672586626808867
"574",2002,3.912,0.401,0.217913402,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,1.02675003945127
"575",2003,3.922,0.52,0.282675804,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,1.0665436813212
"576",2004,3.875,0.414,0.2248407,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.879513564532517
"577",2005,3.881,0.411,0.223295827,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.903389749654476
"578",2006,3.68,0.463,0.251951193,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.103537548068832
"579",2007,3.819,0.367,0.19966636,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.656669170060894
"580",2008,3.252534604,0.485085187,0.336146885,"NeocalanusCrist","Spring",8,8,3.65398138416,0.251296426516715,-1.59750293995246
"581",2009,3.387,0.526,0.285949868,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,-1.06241615872019
"582",2010,3.566,0.331,0.179908719,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,-0.350109969248402
"583",2011,3.267,0.203,0.162153921,"NeocalanusCrist","Spring",6,6,3.65398138416,0.251296426516715,-1.53993986115939
"584",2012,3.564,0.381,0.22508517,"NeocalanusCrist","Spring",11,11,3.65398138416,0.251296426516715,-0.358068697622387
"585",2013,3.44,0.554,0.301093862,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,-0.851509856809552
"586",2014,3.728,0.331,0.16735207,"NeocalanusCrist","Spring",15,15,3.65398138416,0.251296426516715,0.294547029044508
"587",2015,3.705,0.64,0.323998617,"NeocalanusCrist","Spring",15,15,3.65398138416,0.251296426516715,0.203021652743663
"588",2016,3.784,0.473,0.23925001,"NeocalanusCrist","Spring",15,15,3.65398138416,0.251296426516715,0.517391423516129
"589",2017,3.825,0.387,0.210530405,"NeocalanusCrist","Spring",13,13,3.65398138416,0.251296426516715,0.680545355182855
"590",2018,3.996,0.622,0.325870112,"NeocalanusCrist","Spring",14,14,3.65398138416,0.251296426516715,1.3610166311587
"591",2019,3.481,0.509,0.352730029,"NeocalanusCrist","Spring",8,8,3.65398138416,0.251296426516715,-0.688355925142829
"592",2020,3.726,0.444,0.307676218,"NeocalanusCrist","Spring",8,8,3.65398138416,0.251296426516715,0.286588300670521
"593",2021,3.654,0.438,0.303708875,"NeocalanusCrist","Spring",8,8,3.65398138416,0.251296426516715,7.40792070057462e-05
"594",2022,2.96,0.787,0.77079639,"NeocalanusCrist","Spring",4,4,3.65398138416,0.251296426516715,-2.76160466656632
"595",1998,4.356572296,0.338402491,0.18395769,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,1.56251626273574
"596",1999,3.935478629,0.330375511,0.179594174,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-0.0780190220882362
"597",2000,3.631359713,0.399271841,0.217046645,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-1.26283335576098
"598",2001,3.629521315,0.29497454,0.160349987,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-1.26999555510736
"599",2002,4.328405437,0.225507597,0.122587326,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,1.45278123304183
"600",2003,3.875043606,0.299983302,0.163072781,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-0.313467321220809
"601",2004,4.041151698,0.411275012,0.223571643,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,0.333671800965959
"602",2005,4.09618145,0.355282905,0.193133987,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,0.548061750152992
"603",2006,4.458212759,0.16760331,0.091110197,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,1.95849648990298
"604",2007,3.659331713,0.483170065,0.262654239,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-1.15385747561056
"605",2008,3.736730782,0.412355647,0.404108534,"NeocalanusPlumFlem","Spring",4,4,3.95550460248,0.256680652281845,-0.852319091973392
"606",2009,3.523396316,0.429567702,0.233515663,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-1.68344704845743
"607",2010,3.964514607,0.28319385,0.15394593,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,0.0351020010269671
"608",2011,3.876987648,0.320344778,0.256329208,"NeocalanusPlumFlem","Spring",6,6,3.95550460248,0.256680652281845,-0.305893544301054
"609",2012,3.744991058,0.307053523,0.181457036,"NeocalanusPlumFlem","Spring",11,11,3.95550460248,0.256680652281845,-0.820137951998222
"610",2013,3.822741085,0.499849888,0.271721495,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,-0.517232274032951
"611",2014,3.943318335,0.340396481,0.172264387,"NeocalanusPlumFlem","Spring",15,15,3.95550460248,0.256680652281845,-0.0474763772480179
"612",2015,3.951286571,0.69556035,0.352002104,"NeocalanusPlumFlem","Spring",15,15,3.95550460248,0.256680652281845,-0.0164329934590031
"613",2016,4.166027845,0.521110342,0.263718219,"NeocalanusPlumFlem","Spring",15,15,3.95550460248,0.256680652281845,0.820175734510905
"614",2017,4.202398972,0.360568112,0.196007058,"NeocalanusPlumFlem","Spring",13,13,3.95550460248,0.256680652281845,0.961873703082618
"615",2018,4.077498106,0.24321162,0.127402038,"NeocalanusPlumFlem","Spring",14,14,3.95550460248,0.256680652281845,0.475273466992934
"616",2019,3.612061148,0.325711504,0.225706557,"NeocalanusPlumFlem","Spring",8,8,3.95550460248,0.256680652281845,-1.33801847325402
"617",2020,4.176035904,0.34217251,0.237113452,"NeocalanusPlumFlem","Spring",8,8,3.95550460248,0.256680652281845,0.859166047614093
"618",2021,3.824854772,0.47902787,0.331949378,"NeocalanusPlumFlem","Spring",8,8,3.95550460248,0.256680652281845,-0.508997578580802
"619",2022,4.253513297,0.25009972,0.245097726,"NeocalanusPlumFlem","Spring",4,4,3.95550460248,0.256680652281845,1.16100957306581
"620",1997,1.730994164,0.531690071,0.177230024,"Oikopleura","Fall",9,13,1.28442378711538,0.399411687551124,1.11807037901828
"621",1998,1.813778782,0.796163927,0.300921679,"Oikopleura","Fall",7,13,1.28442378711538,0.399411687551124,1.32533676750973
"622",1999,1.656489958,0.505124154,0.206216072,"Oikopleura","Fall",6,13,1.28442378711538,0.399411687551124,0.931535512057321
"623",2000,1.564181275,0.718072434,0.271405869,"Oikopleura","Fall",7,12,1.28442378711538,0.399411687551124,0.700423889946402
"624",2001,1.128557365,0.434753369,0.14491779,"Oikopleura","Fall",9,12,1.28442378711538,0.399411687551124,-0.390240012932605
"625",2002,1.193637214,0.358326235,0.099381816,"Oikopleura","Fall",13,13,1.28442378711538,0.399411687551124,-0.227300742429486
"626",2003,1.210325501,0.613359816,0.231828219,"Oikopleura","Fall",7,13,1.28442378711538,0.399411687551124,-0.185518572502714
"627",2004,1.040209573,0.606110062,0.214292267,"Oikopleura","Fall",8,13,1.28442378711538,0.399411687551124,-0.611434822082229
"628",2005,1.935860518,0.456755999,0.161487632,"Oikopleura","Fall",8,13,1.28442378711538,0.399411687551124,1.63099065748103
"629",2006,1.482113675,0.438559221,0.146186407,"Oikopleura","Fall",9,13,1.28442378711538,0.399411687551124,0.494952686779631
"630",2007,1.784353208,1.177503532,0.372359311,"Oikopleura","Fall",10,13,1.28442378711538,0.399411687551124,1.25166447669518
"631",2008,1.053732657,0.553721569,0.175102135,"Oikopleura","Fall",10,13,1.28442378711538,0.399411687551124,-0.577577315100115
"632",2009,1.164879048,0.692136029,0.24470704,"Oikopleura","Fall",8,13,1.28442378711538,0.399411687551124,-0.299302055601673
"633",2010,1.429484943,0.462549996,0.128288287,"Oikopleura","Fall",13,13,1.28442378711538,0.399411687551124,0.363187058380829
"634",2011,1.16003711,0.770278398,0.22236022,"Oikopleura","Fall",12,13,1.28442378711538,0.399411687551124,-0.311424730402921
"635",2012,2.024040278,0.489636371,0.277037857,"Oikopleura","Fall",12,13,1.28442378711538,0.399411687551124,1.85176476787486
"636",2013,1.112302341,1.025115931,0.557259368,"Oikopleura","Fall",13,13,1.28442378711538,0.399411687551124,-0.43093742992524
"637",2014,1.454727339,0.77371372,0.457235589,"Oikopleura","Fall",11,13,1.28442378711538,0.399411687551124,0.426386000191386
"638",2015,1.436330882,0.583168486,0.295123973,"Oikopleura","Fall",15,15,1.28442378711538,0.399411687551124,0.380327115152762
"639",2016,0.748827747,0.959503938,0.485575989,"Oikopleura","Fall",15,15,1.28442378711538,0.399411687551124,-1.34096236241667
"640",2017,1.291360703,1.075625629,0.544341673,"Oikopleura","Fall",15,15,1.28442378711538,0.399411687551124,0.0173678339939104
"641",2018,0.81295236,1.153467075,0.583734879,"Oikopleura","Fall",15,15,1.28442378711538,0.399411687551124,-1.18041469944476
"642",2019,0.690110547,1.126605406,0.612429675,"Oikopleura","Fall",13,13,1.28442378711538,0.399411687551124,-1.48797158079986
"643",2020,1.219256618,1.014315519,0.531330962,"Oikopleura","Fall",14,15,1.28442378711538,0.399411687551124,-0.163157892336446
"644",2021,0.728936102,0.866612386,0.471095859,"Oikopleura","Fall",13,15,1.28442378711538,0.399411687551124,-1.39076472328888
"645",2022,0.527538557,1.058514772,0.733513314,"Oikopleura","Fall",8,8,1.28442378711538,0.399411687551124,-1.89500020581772
"646",1998,1.52503665,0.394049343,0.222954405,"Oikopleura","Spring",12,13,1.47635116724,0.453555310033559,0.107341886828307
"647",1999,1.524111915,0.380386454,0.235765967,"Oikopleura","Spring",10,13,1.47635116724,0.453555310033559,0.105303028546763
"648",2000,1.970657033,0.204709313,0.200615126,"Oikopleura","Spring",4,12,1.47635116724,0.453555310033559,1.08984693779338
"649",2001,0.778207928,0.456665042,0.338302197,"Oikopleura","Spring",7,12,1.47635116724,0.453555310033559,-1.53926814171428
"650",2002,1.543971347,0.341324614,0.193122581,"Oikopleura","Spring",12,12,1.47635116724,0.453555310033559,0.149089159059777
"651",2003,1.358841783,1.022644679,0.708656608,"Oikopleura","Spring",8,12,1.47635116724,0.453555310033559,-0.259085014860272
"652",2004,1.953925132,0.616086935,0.348583998,"Oikopleura","Spring",12,13,1.47635116724,0.453555310033559,1.05295639626546
"653",2005,1.574835191,0.460718211,0.250449272,"Oikopleura","Spring",13,13,1.47635116724,0.453555310033559,0.217137847537741
"654",2006,1.537446258,0.225961798,0.127849923,"Oikopleura","Spring",12,13,1.47635116724,0.453555310033559,0.134702624814335
"655",2007,1.300921084,0.677126582,0.368090203,"Oikopleura","Spring",13,13,1.47635116724,0.453555310033559,-0.386788731956461
"656",2008,2.131120461,0.214823244,0.140351186,"Oikopleura","Spring",9,9,1.47635116724,0.453555310033559,1.44363714694808
"657",2009,1.370409421,0.330615682,0.179724732,"Oikopleura","Spring",13,13,1.47635116724,0.453555310033559,-0.233580654655242
"658",2010,1.662285576,0.308144666,0.167509349,"Oikopleura","Spring",13,13,1.47635116724,0.453555310033559,0.409948697869379
"659",2011,0.87399515,0.337770986,0.199609897,"Oikopleura","Spring",11,13,1.47635116724,0.453555310033559,-1.32807621014388
"660",2012,1.166446549,0.510435109,0.277475686,"Oikopleura","Spring",13,13,1.47635116724,0.453555310033559,-0.683278558059589
"661",2013,1.743158734,0.519596985,0.322049548,"Oikopleura","Spring",10,13,1.47635116724,0.453555310033559,0.588258059949201
"662",2014,1.587062902,0.65540032,0.343319683,"Oikopleura","Spring",14,15,1.47635116724,0.453555310033559,0.244097538515883
"663",2015,0.782177152,0.804822033,0.407296144,"Oikopleura","Spring",15,15,1.47635116724,0.453555310033559,-1.53051678567855
"664",2016,0.65690277,0.730812927,0.397274433,"Oikopleura","Spring",13,15,1.47635116724,0.453555310033559,-1.80672208904217
"665",2017,1.087240172,0.411713798,0.215668876,"Oikopleura","Spring",14,14,1.47635116724,0.453555310033559,-0.857912996787997
